,details,elapsed_time,list,num_of_clauses,num_of_operations,operations
186,"{5: (True, 0.07033824920654297), 3: (False, 0.056302785873413086), 4: (True, 0.06524109840393066)}",0.3293290138244629,"['6', '1', '4', '3', '2', '5']",33897,3,"{4: [(1, 3, 2), (1, 6, 4), (3, 5, 1), (3, 5, 3)], 3: [(1, 2, 3), (2, 5, 2), (5, 6, 1)]}"
187,"{5: (True, 0.06011795997619629), 3: (False, 0.05703020095825195), 4: (True, 0.06735491752624512)}",0.3189239501953125,"['6', '2', '4', '5', '1', '3']",33897,3,"{4: [(1, 3, 1), (1, 6, 4), (2, 3, 2), (3, 5, 3)], 3: [(1, 3, 2), (3, 5, 3), (3, 6, 1)]}"
188,"{5: (True, 0.06254792213439941), 3: (False, 0.05937004089355469), 4: (True, 0.06844592094421387)}",0.3251049518585205,"['3', '5', '6', '1', '4', '2']",33897,3,"{4: [(1, 3, 1), (2, 3, 3), (3, 5, 2), (3, 6, 4)], 3: [(1, 4, 3), (2, 6, 1), (4, 5, 2)]}"
189,"{5: (True, 0.06249809265136719), 2: (False, 0.053958892822265625), 3: (False, 0.05934000015258789), 4: (True, 0.06555795669555664)}",0.38452982902526855,"['4', '3', '2', '5', '6', '1']",33897,3,"{4: [(1, 6, 4), (2, 4, 3), (3, 5, 2), (4, 6, 1)], 3: [(1, 4, 1), (4, 6, 3), (5, 6, 2)]}"
190,"{2: (True, 0.055886268615722656)}",0.18692398071289062,"['1', '2', '4', '3', '5', '6']",33897,1,"{1: [(3, 4, 1)]}"
191,"{5: (True, 0.06317901611328125), 2: (False, 0.053102731704711914), 3: (False, 0.05675196647644043), 4: (True, 0.0633249282836914)}",0.3782830238342285,"['5', '4', '3', '6', '2', '1']",33897,3,"{4: [(1, 6, 4), (3, 4, 3), (4, 5, 1), (4, 6, 2)], 3: [(1, 6, 3), (3, 6, 1), (4, 6, 2)]}"
192,"{5: (True, 0.0864408016204834), 2: (False, 0.05296611785888672), 3: (False, 0.06025290489196777), 4: (True, 0.08286309242248535)}",0.42810487747192383,"['3', '2', '1', '6', '4', '5']",33897,3,"{3: [(1, 3, 1), (4, 5, 2), (4, 6, 3)]}"
193,"{5: (True, 0.06551194190979004), 3: (False, 0.058023929595947266), 4: (True, 0.05964803695678711)}",0.3321700096130371,"['4', '5', '1', '3', '6', '2']",33897,3,"{4: [(1, 2, 1), (1, 6, 4), (2, 4, 3), (4, 6, 2)], 3: [(1, 3, 2), (2, 5, 1), (5, 6, 3)]}"
194,"{5: (True, 0.08881282806396484), 2: (False, 0.05549287796020508), 3: (False, 0.07201004028320312), 4: (True, 0.06260514259338379)}",0.4203338623046875,"['2', '3', '1', '6', '5', '4']",33897,3,"{3: [(1, 3, 3), (2, 3, 2), (4, 6, 1)]}"
195,"{5: (False, 0.17375993728637695)}",0.29277586936950684,"['2', '4', '1', '6', '3', '5']",33897,5,{}
196,"{5: (True, 0.0616300106048584), 2: (False, 0.058213233947753906), 3: (False, 0.057882070541381836), 4: (True, 0.06031298637390137)}",0.3950159549713135,"['2', '3', '5', '4', '1', '6']",33897,3,"{4: [(1, 5, 4), (2, 4, 1), (3, 4, 3), (4, 5, 2)], 3: [(1, 5, 3), (2, 3, 2), (2, 5, 1)]}"
197,"{5: (True, 0.06516814231872559), 3: (False, 0.06274914741516113), 4: (True, 0.06146097183227539)}",0.3277919292449951,"['2', '4', '1', '3', '5', '6']",33897,3,"{4: [(1, 3, 4), (2, 3, 2), (2, 5, 1), (3, 5, 3)], 3: [(1, 3, 3), (2, 4, 1), (3, 4, 2)]}"
198,"{5: (True, 0.08080887794494629), 2: (False, 0.05747699737548828), 3: (True, 0.06457805633544922)}",0.3364119529724121,"['4', '3', '5', '1', '2', '6']",33897,2,"{4: [(1, 4, 4), (2, 3, 1), (2, 3, 3), (3, 5, 2)], 2: [(1, 4, 1), (3, 5, 2)]}"
199,"{5: (True, 0.06481528282165527), 3: (False, 0.05785512924194336), 4: (True, 0.0598599910736084)}",0.33226895332336426,"['4', '5', '1', '6', '3', '2']",33897,3,"{4: [(1, 3, 2), (2, 5, 1), (4, 5, 3), (4, 6, 4)], 3: [(1, 4, 1), (2, 5, 2), (4, 6, 3)]}"
200,"{5: (True, 0.06470298767089844), 3: (False, 0.06006193161010742), 4: (True, 0.07478713989257812)}",0.33861780166625977,"['3', '1', '4', '5', '6', '2']",33897,3,"{4: [(1, 3, 1), (2, 4, 3), (2, 5, 2), (5, 6, 4)], 3: [(1, 3, 1), (2, 6, 3), (3, 6, 2)]}"
201,"{5: (True, 0.062387943267822266), 3: (False, 0.05797410011291504), 4: (True, 0.06280779838562012)}",0.3145468235015869,"['6', '2', '1', '4', '5', '3']",33897,3,"{4: [(1, 6, 2), (2, 5, 1), (3, 6, 4), (4, 5, 3)], 3: [(1, 3, 1), (1, 6, 3), (2, 5, 2)]}"
202,"{5: (True, 0.0742788314819336), 3: (False, 0.05784273147583008), 4: (True, 0.06389403343200684)}",0.3365168571472168,"['1', '6', '3', '4', '2', '5']",33897,3,"{4: [(2, 5, 1), (2, 6, 4), (3, 5, 2), (4, 5, 3)], 3: [(2, 3, 2), (2, 6, 3), (3, 5, 1)]}"
203,"{5: (True, 0.059828996658325195), 2: (False, 0.06688809394836426), 3: (True, 0.055548906326293945)}",0.3121638298034668,"['6', '1', '2', '3', '4', '5']",33897,2,"{4: [(1, 3, 3), (1, 4, 4), (4, 5, 1), (4, 6, 2)], 2: [(1, 5, 1), (1, 6, 2)]}"
204,"{5: (True, 0.06080293655395508), 2: (False, 0.055795907974243164), 3: (False, 0.06086397171020508), 4: (True, 0.07220292091369629)}",0.39811205863952637,"['3', '5', '4', '2', '1', '6']",33897,3,"{4: [(1, 5, 4), (2, 4, 3), (2, 5, 1), (4, 5, 2)], 3: [(1, 5, 3), (3, 4, 2), (3, 5, 1)]}"
205,"{5: (True, 0.07436704635620117), 3: (False, 0.05647110939025879), 4: (True, 0.06635499000549316)}",0.34328699111938477,"['3', '5', '1', '2', '4', '6']",33897,3,"{4: [(1, 3, 4), (2, 5, 1), (3, 4, 2), (4, 5, 3)], 3: [(1, 3, 3), (2, 4, 2), (4, 5, 1)]}"
206,"{5: (True, 0.06058502197265625), 2: (False, 0.05535006523132324), 3: (True, 0.0607450008392334)}",0.3106203079223633,"['6', '4', '5', '3', '2', '1']",33897,2,"{4: [(1, 6, 4), (3, 4, 2), (3, 4, 3), (4, 5, 1)], 2: [(1, 6, 2), (4, 5, 1)]}"
207,"{5: (True, 0.0848851203918457), 3: (False, 0.060913801193237305), 4: (True, 0.06784629821777344)}",0.3505270481109619,"['5', '3', '2', '1', '6', '4']",33897,3,"{4: [(1, 4, 4), (3, 5, 3), (3, 6, 1), (5, 6, 2)], 3: [(1, 4, 3), (4, 5, 2), (4, 6, 1)]}"
208,"{5: (True, 0.07625102996826172), 4: (False, 0.0971231460571289)}",0.3284931182861328,"['3', '6', '4', '2', '5', '1']",33897,4,"{4: [(1, 3, 1), (2, 4, 4), (3, 4, 2), (4, 6, 3)]}"
209,"{5: (True, 0.06049990653991699), 3: (False, 0.05906105041503906), 4: (True, 0.08324575424194336)}",0.33913302421569824,"['4', '3', '6', '1', '2', '5']",33897,3,"{4: [(1, 3, 3), (1, 6, 4), (3, 5, 1), (4, 6, 2)], 3: [(1, 4, 1), (3, 5, 3), (5, 6, 2)]}"
210,"{5: (True, 0.06409072875976562), 2: (False, 0.055571794509887695), 3: (False, 0.05829000473022461), 4: (True, 0.07219576835632324)}",0.40711188316345215,"['5', '6', '4', '1', '2', '3']",33897,3,"{4: [(1, 2, 1), (1, 5, 4), (3, 4, 2), (4, 6, 3)], 3: [(1, 3, 2), (1, 6, 3), (5, 6, 1)]}"
211,"{5: (True, 0.0809328556060791), 3: (False, 0.0649569034576416), 4: (False, 0.08996319770812988)}",0.3671243190765381,"['6', '3', '1', '4', '5', '2']",33897,4,"{4: [(1, 3, 2), (1, 6, 4), (2, 3, 1), (2, 5, 3)]}"
212,"{5: (True, 0.06418585777282715), 3: (False, 0.05848193168640137), 4: (True, 0.05931901931762695)}",0.31397199630737305,"['5', '1', '6', '2', '3', '4']",33897,3,"{4: [(1, 2, 4), (2, 5, 2), (4, 5, 3), (4, 6, 1)], 3: [(1, 2, 2), (2, 5, 1), (3, 6, 3)]}"
213,"{5: (True, 0.09176182746887207), 3: (False, 0.06972503662109375), 4: (True, 0.06383419036865234)}",0.35836076736450195,"['6', '3', '5', '4', '2', '1']",33897,3,"{4: [(1, 6, 4), (2, 4, 3), (2, 5, 1), (4, 5, 2)], 3: [(1, 6, 3), (3, 4, 2), (3, 5, 1)]}"
214,"{5: (True, 0.08995723724365234), 3: (False, 0.07110881805419922), 4: (False, 0.07621502876281738)}",0.3760559558868408,"['5', '4', '2', '6', '3', '1']",33897,4,"{4: [(1, 6, 4), (2, 4, 3), (3, 6, 1), (4, 6, 2)]}"
215,"{5: (True, 0.08329296112060547), 3: (False, 0.0549311637878418), 4: (True, 0.0673370361328125)}",0.34023284912109375,"['5', '6', '4', '1', '3', '2']",33897,3,"{4: [(1, 3, 3), (1, 6, 4), (2, 3, 2), (5, 6, 1)], 3: [(1, 3, 2), (2, 6, 1), (3, 4, 3)]}"
216,"{5: (True, 0.06301379203796387), 4: (False, 0.08731794357299805)}",0.2777979373931885,"['4', '6', '1', '3', '5', '2']",33897,4,"{4: [(1, 3, 2), (2, 6, 4), (3, 4, 1), (3, 5, 3)]}"
217,"{5: (True, 0.06669092178344727), 3: (False, 0.05597805976867676), 4: (False, 0.07297301292419434)}",0.3360309600830078,"['6', '1', '2', '5', '3', '4']",33897,4,"{4: [(1, 3, 3), (1, 4, 4), (3, 5, 1), (4, 6, 2)]}"
218,"{5: (True, 0.06406092643737793), 3: (False, 0.05572223663330078), 4: (True, 0.06594491004943848)}",0.3328971862792969,"['4', '5', '3', '2', '6', '1']",33897,3,"{4: [(1, 6, 4), (2, 4, 2), (3, 4, 3), (4, 6, 1)], 3: [(1, 2, 3), (1, 5, 1), (5, 6, 2)]}"
219,"{5: (True, 0.09350132942199707), 3: (False, 0.056279659271240234), 4: (False, 0.0808868408203125)}",0.36620020866394043,"['5', '3', '1', '2', '6', '4']",33897,4,"{4: [(1, 3, 3), (1, 5, 4), (3, 4, 2), (4, 6, 1)]}"
220,"{5: (True, 0.08736324310302734), 3: (False, 0.06957602500915527), 4: (True, 0.05969715118408203)}",0.3603699207305908,"['5', '1', '4', '6', '2', '3']",33897,3,"{4: [(1, 3, 2), (1, 6, 4), (3, 5, 3), (5, 6, 1)], 3: [(1, 2, 3), (2, 5, 1), (4, 6, 2)]}"
221,"{5: (True, 0.0704948902130127), 2: (False, 0.054083824157714844), 3: (True, 0.05753803253173828)}",0.33115291595458984,"['5', '3', '4', '2', '1', '6']",33897,2,"{4: [(1, 5, 4), (3, 4, 1), (3, 4, 2), (3, 4, 3)], 2: [(1, 5, 2), (3, 4, 1)]}"
222,"{5: (True, 0.06326007843017578), 3: (False, 0.05694317817687988), 4: (True, 0.05700492858886719)}",0.31599903106689453,"['2', '5', '4', '6', '1', '3']",33897,3,"{4: [(1, 5, 4), (2, 4, 3), (2, 5, 1), (4, 6, 2)], 3: [(1, 2, 1), (2, 5, 2), (4, 6, 3)]}"
223,"{5: (True, 0.0649862289428711), 3: (False, 0.06024289131164551), 4: (True, 0.05984377861022949)}",0.31575798988342285,"['4', '5', '3', '6', '2', '1']",33897,3,"{4: [(1, 3, 2), (2, 5, 1), (3, 4, 3), (4, 6, 4)], 3: [(1, 6, 3), (3, 4, 2), (4, 6, 1)]}"
224,"{5: (True, 0.0677328109741211), 3: (False, 0.06735014915466309), 4: (True, 0.05904817581176758)}",0.33330583572387695,"['3', '4', '2', '6', '5', '1']",33897,3,"{4: [(1, 3, 1), (2, 4, 2), (3, 4, 3), (4, 6, 4)], 3: [(1, 2, 3), (1, 4, 1), (4, 6, 2)]}"
225,"{5: (True, 0.07071995735168457), 3: (False, 0.06104779243469238), 4: (True, 0.06246614456176758)}",0.33119893074035645,"['4', '3', '6', '2', '1', '5']",33897,3,"{4: [(1, 5, 4), (3, 4, 3), (4, 5, 1), (4, 6, 2)], 3: [(1, 4, 1), (3, 5, 2), (3, 6, 3)]}"
226,"{5: (True, 0.08108806610107422), 3: (False, 0.058258056640625), 4: (True, 0.059514760971069336)}",0.3335251808166504,"['5', '1', '6', '2', '4', '3']",33897,3,"{4: [(1, 2, 2), (2, 5, 1), (3, 4, 3), (3, 6, 4)], 3: [(1, 2, 3), (2, 4, 2), (3, 6, 1)]}"
227,"{5: (True, 0.08577990531921387), 4: (False, 0.08654499053955078)}",0.3062307834625244,"['5', '3', '1', '6', '4', '2']",33897,4,"{4: [(1, 4, 2), (3, 4, 3), (4, 5, 1), (4, 6, 4)]}"
228,"{5: (True, 0.060709238052368164), 2: (False, 0.05732417106628418), 3: (True, 0.05792093276977539)}",0.3165271282196045,"['3', '4', '2', '1', '5', '6']",33897,2,"{4: [(1, 4, 4), (3, 4, 1), (3, 4, 2), (3, 4, 3)], 2: [(1, 4, 2), (3, 4, 1)]}"
229,"{5: (True, 0.06403875350952148), 2: (False, 0.056088924407958984), 3: (False, 0.06323599815368652), 4: (True, 0.07069897651672363)}",0.39353394508361816,"['1', '6', '4', '5', '2', '3']",33897,3,"{4: [(2, 4, 3), (2, 5, 1), (2, 6, 4), (3, 5, 2)], 3: [(2, 3, 2), (2, 6, 3), (4, 5, 1)]}"
230,"{5: (True, 0.06012606620788574), 3: (False, 0.061296701431274414), 4: (True, 0.061456918716430664)}",0.3208310604095459,"['1', '3', '6', '2', '5', '4']",33897,3,"{4: [(2, 3, 1), (3, 4, 3), (3, 5, 2), (3, 6, 4)], 3: [(2, 4, 2), (2, 5, 1), (3, 6, 3)]}"
231,"{5: (True, 0.06015610694885254), 3: (False, 0.06220817565917969), 4: (True, 0.05908203125)}",0.3193509578704834,"['6', '1', '4', '3', '2', '5']",33897,3,"{4: [(1, 3, 2), (1, 6, 4), (3, 5, 1), (3, 5, 3)], 3: [(1, 2, 3), (2, 5, 2), (5, 6, 1)]}"
232,"{5: (True, 0.06371498107910156), 2: (False, 0.05394911766052246), 3: (True, 0.060806989669799805)}",0.310352087020874,"['4', '3', '5', '1', '2', '6']",33897,2,"{4: [(1, 4, 4), (2, 3, 1), (2, 3, 3), (3, 5, 2)], 2: [(1, 4, 1), (3, 5, 2)]}"
233,"{5: (True, 0.06302213668823242), 3: (False, 0.06508016586303711), 4: (True, 0.06348919868469238)}",0.3227357864379883,"['5', '1', '6', '4', '2', '3']",33897,3,"{4: [(1, 2, 4), (2, 5, 3), (3, 4, 1), (4, 6, 2)], 3: [(1, 5, 1), (2, 4, 3), (3, 6, 2)]}"
234,"{5: (True, 0.07321310043334961), 3: (False, 0.06011009216308594), 4: (True, 0.06541800498962402)}",0.3346412181854248,"['5', '6', '4', '2', '3', '1']",33897,3,"{4: [(1, 3, 1), (1, 5, 4), (3, 4, 2), (4, 6, 3)], 3: [(1, 6, 3), (2, 3, 2), (5, 6, 1)]}"
235,"{5: (True, 0.0669248104095459), 2: (False, 0.05281686782836914), 3: (False, 0.05901074409484863), 4: (True, 0.0635230541229248)}",0.38933300971984863,"['6', '5', '2', '1', '3', '4']",33897,3,"{4: [(1, 3, 2), (1, 6, 4), (2, 4, 3), (3, 4, 1)], 3: [(1, 4, 3), (3, 5, 2), (4, 6, 1)]}"
236,"{5: (True, 0.07365775108337402), 2: (False, 0.05434083938598633), 3: (True, 0.0568079948425293)}",0.34426021575927734,"['5', '3', '2', '1', '4', '6']",33897,2,"{4: [(1, 4, 4), (3, 4, 2), (3, 4, 3), (4, 5, 1)], 2: [(1, 4, 2), (4, 5, 1)]}"
237,"{5: (True, 0.06418395042419434), 4: (False, 0.0831449031829834)}",0.2729790210723877,"['6', '1', '4', '2', '5', '3']",33897,4,"{4: [(1, 3, 1), (1, 6, 4), (2, 3, 3), (3, 5, 2)]}"
238,"{5: (True, 0.06701779365539551), 2: (False, 0.05682110786437988), 3: (False, 0.06133413314819336), 4: (True, 0.07198095321655273)}",0.4072120189666748,"['6', '5', '1', '4', '3', '2']",33897,3,"{4: [(1, 3, 2), (1, 6, 4), (2, 3, 1), (3, 4, 3)], 3: [(1, 3, 2), (1, 4, 1), (1, 6, 3)]}"
239,"{5: (True, 0.06313276290893555), 3: (False, 0.05772995948791504), 4: (True, 0.07032012939453125)}",0.32306408882141113,"['4', '6', '3', '5', '1', '2']",33897,3,"{4: [(1, 3, 2), (2, 6, 4), (3, 4, 1), (4, 5, 3)], 3: [(1, 4, 1), (2, 3, 3), (3, 6, 2)]}"
240,"{5: (True, 0.06002211570739746), 2: (False, 0.05495405197143555), 3: (True, 0.05810117721557617)}",0.3706660270690918,"['1', '2', '6', '3', '4', '5']",33897,2,"{4: [(3, 4, 2), (3, 4, 3), (3, 5, 1), (3, 6, 4)], 2: [(3, 5, 1), (3, 6, 2)]}"
241,"{5: (True, 0.06418871879577637), 3: (False, 0.06056499481201172), 4: (True, 0.06288409233093262)}",0.31974220275878906,"['4', '1', '3', '2', '6', '5']",33897,3,"{4: [(1, 3, 3), (1, 4, 4), (2, 3, 2), (5, 6, 1)], 3: [(1, 2, 3), (2, 4, 2), (5, 6, 1)]}"
242,"{5: (True, 0.060253143310546875), 2: (False, 0.05371403694152832), 3: (False, 0.05885672569274902)}",0.3121359348297119,"['4', '5', '6', '1', '2', '3']",33897,2,"{4: [(1, 3, 3), (2, 5, 4), (3, 4, 1), (4, 6, 2)]}"
243,"{5: (True, 0.060500144958496094), 3: (False, 0.05685281753540039), 4: (True, 0.05844473838806152)}",0.30623674392700195,"['1', '3', '6', '5', '2', '4']",33897,3,"{4: [(2, 4, 2), (2, 5, 1), (3, 6, 4), (4, 5, 3)], 3: [(2, 3, 1), (3, 4, 2), (3, 6, 3)]}"
244,"{5: (True, 0.06514596939086914), 2: (False, 0.05710792541503906), 3: (True, 0.05637979507446289)}",0.30990004539489746,"['1', '6', '5', '2', '3', '4']",33897,2,"{4: [(2, 4, 1), (2, 6, 4), (3, 4, 2), (3, 4, 3)], 2: [(2, 4, 1), (2, 6, 2)]}"
245,"{5: (True, 0.07594609260559082), 3: (False, 0.059262990951538086), 4: (False, 0.08414387702941895)}",0.35793209075927734,"['3', '1', '2', '6', '4', '5']",33897,4,"{4: [(1, 3, 1), (2, 3, 3), (4, 5, 2), (4, 6, 4)]}"
246,"{5: (True, 0.08293390274047852), 3: (False, 0.06932711601257324), 4: (False, 0.06376218795776367)}",0.3575410842895508,"['2', '6', '1', '5', '3', '4']",33897,4,"{4: [(1, 3, 4), (2, 3, 3), (3, 6, 1), (5, 6, 2)]}"
247,"{5: (True, 0.1214909553527832), 2: (False, 0.05761098861694336), 3: (False, 0.058004140853881836), 4: (True, 0.058341026306152344)}",0.4326629638671875,"['5', '6', '2', '3', '4', '1']",33897,3,"{4: [(1, 4, 2), (2, 4, 4), (4, 5, 1), (4, 6, 3)], 3: [(1, 6, 3), (2, 4, 2), (5, 6, 1)]}"
248,"{5: (True, 0.08388781547546387), 4: (False, 0.07013297080993652)}",0.2887239456176758,"['6', '2', '4', '1', '5', '3']",33897,4,"{4: [(1, 3, 1), (1, 6, 4), (2, 5, 2), (3, 4, 3)]}"
249,"{5: (True, 0.06101202964782715), 3: (False, 0.05840706825256348), 4: (True, 0.058882951736450195)}",0.3113131523132324,"['6', '2', '4', '5', '3', '1']",33897,3,"{4: [(1, 6, 4), (2, 4, 2), (2, 5, 1), (3, 4, 3)], 3: [(1, 6, 3), (2, 3, 1), (3, 5, 2)]}"
250,"{5: (True, 0.06929993629455566), 3: (False, 0.05811595916748047), 4: (True, 0.058145999908447266)}",0.32670092582702637,"['4', '6', '2', '1', '5', '3']",33897,3,"{4: [(1, 4, 4), (3, 4, 1), (3, 4, 3), (4, 6, 2)], 3: [(1, 4, 1), (2, 6, 3), (3, 5, 2)]}"
251,"{5: (True, 0.06389665603637695), 3: (False, 0.06269693374633789), 4: (True, 0.05848193168640137)}",0.322681188583374,"['5', '3', '1', '4', '2', '6']",33897,3,"{4: [(1, 3, 4), (2, 3, 2), (2, 4, 3), (2, 5, 1)], 3: [(1, 3, 3), (2, 3, 1), (3, 5, 2)]}"
252,"{5: (True, 0.06805920600891113), 4: (False, 0.08531689643859863)}",0.2820310592651367,"['4', '2', '6', '1', '5', '3']",33897,4,"{4: [(1, 3, 3), (2, 5, 1), (2, 5, 4), (4, 6, 2)]}"
253,"{5: (True, 0.06479001045227051), 3: (False, 0.0645132064819336), 4: (False, 0.06537103652954102)}",0.32358384132385254,"['6', '5', '3', '1', '4', '2']",33897,4,"{4: [(1, 3, 2), (1, 6, 4), (2, 3, 1), (2, 4, 3)]}"
254,"{5: (True, 0.0675971508026123), 3: (False, 0.05759787559509277), 4: (True, 0.058422088623046875)}",0.3162872791290283,"['5', '2', '3', '4', '6', '1']",33897,3,"{4: [(1, 3, 2), (3, 5, 1), (3, 5, 3), (5, 6, 4)], 3: [(1, 6, 3), (2, 5, 2), (5, 6, 1)]}"
255,"{2: (True, 0.05890393257141113)}",0.17555999755859375,"['1', '2', '3', '6', '5', '4']",33897,1,"{1: [(4, 6, 1)]}"
256,"{5: (True, 0.06384706497192383), 2: (False, 0.06325602531433105), 3: (True, 0.06246304512023926)}",0.33075618743896484,"['4', '3', '2', '6', '5', '1']",33897,2,"{4: [(1, 6, 4), (2, 5, 2), (4, 5, 3), (4, 6, 1)], 2: [(1, 4, 1), (4, 6, 2)]}"
257,"{5: (True, 0.06992602348327637), 3: (False, 0.06934499740600586), 4: (True, 0.06745290756225586)}",0.3407480716705322,"['6', '1', '5', '3', '4', '2']",33897,3,"{4: [(1, 2, 1), (1, 6, 4), (2, 4, 2), (4, 5, 3)], 3: [(1, 2, 3), (2, 6, 1), (4, 5, 2)]}"
258,"{5: (True, 0.0691680908203125), 3: (False, 0.057286739349365234), 4: (False, 0.08977723121643066)}",0.35195088386535645,"['2', '5', '1', '6', '3', '4']",33897,4,"{4: [(1, 3, 4), (2, 3, 3), (3, 5, 2), (4, 6, 1)]}"
259,"{5: (True, 0.06403589248657227), 3: (False, 0.05607795715332031), 4: (True, 0.07437992095947266)}",0.32514405250549316,"['4', '3', '6', '2', '1', '5']",33897,3,"{4: [(1, 5, 4), (3, 4, 3), (4, 5, 1), (4, 6, 2)], 3: [(1, 4, 1), (3, 5, 2), (3, 6, 3)]}"
260,"{5: (True, 0.08446574211120605), 3: (False, 0.06071329116821289), 4: (False, 0.08248329162597656)}",0.37340521812438965,"['3', '4', '1', '5', '6', '2']",33897,4,"{4: [(1, 3, 1), (2, 4, 2), (4, 5, 3), (5, 6, 4)]}"
261,"{5: (True, 0.0817558765411377), 3: (False, 0.06365489959716797), 4: (True, 0.06428074836730957)}",0.3386659622192383,"['6', '3', '4', '1', '2', '5']",33897,3,"{4: [(1, 4, 4), (2, 4, 1), (4, 5, 2), (4, 6, 3)], 3: [(1, 3, 2), (1, 6, 3), (3, 5, 1)]}"
262,"{5: (True, 0.07071805000305176), 3: (False, 0.058387041091918945), 4: (True, 0.05968618392944336)}",0.3283960819244385,"['3', '2', '6', '1', '5', '4']",33897,3,"{4: [(1, 3, 1), (3, 4, 3), (3, 5, 2), (3, 6, 4)], 3: [(1, 3, 2), (3, 4, 3), (4, 6, 1)]}"
263,"{5: (True, 0.06966519355773926), 4: (False, 0.06457901000976562)}",0.2624549865722656,"['2', '6', '3', '5', '1', '4']",33897,4,"{4: [(1, 5, 4), (2, 5, 2), (3, 4, 3), (4, 6, 1)]}"
264,"{5: (True, 0.06343603134155273), 3: (False, 0.05504012107849121), 4: (True, 0.05891990661621094)}",0.31427502632141113,"['5', '4', '2', '1', '6', '3']",33897,3,"{4: [(1, 4, 4), (3, 4, 1), (4, 5, 3), (4, 6, 2)], 3: [(1, 4, 3), (3, 5, 2), (3, 6, 1)]}"
265,"{5: (True, 0.06106424331665039), 2: (False, 0.05331611633300781), 3: (False, 0.06135201454162598), 4: (True, 0.07806897163391113)}",0.4302048683166504,"['3', '2', '4', '5', '1', '6']",33897,3,"{4: [(1, 5, 4), (2, 3, 2), (3, 4, 3), (3, 5, 1)], 3: [(1, 5, 3), (2, 5, 1), (4, 5, 2)]}"
266,"{5: (True, 0.06961703300476074), 2: (False, 0.05654001235961914), 3: (True, 0.057533979415893555)}",0.31973719596862793,"['1', '6', '5', '3', '4', '2']",33897,2,"{4: [(2, 6, 4), (3, 4, 1), (3, 4, 2), (3, 4, 3)], 2: [(2, 6, 2), (3, 4, 1)]}"
267,"{5: (True, 0.08172798156738281), 3: (False, 0.06389975547790527), 4: (True, 0.06492066383361816)}",0.3362119197845459,"['1', '4', '5', '2', '6', '3']",33897,3,"{4: [(2, 3, 2), (2, 5, 1), (4, 5, 3), (5, 6, 4)], 3: [(2, 4, 2), (3, 5, 1), (5, 6, 3)]}"
268,"{5: (True, 0.06526994705200195), 2: (False, 0.05298495292663574), 3: (False, 0.057437896728515625), 4: (True, 0.06204485893249512)}",0.388110876083374,"['6', '5', '1', '4', '3', '2']",33897,3,"{4: [(1, 3, 2), (1, 6, 4), (2, 3, 1), (3, 4, 3)], 3: [(1, 3, 2), (1, 4, 1), (1, 6, 3)]}"
269,"{5: (True, 0.061161041259765625), 2: (False, 0.054125070571899414), 3: (True, 0.0675208568572998)}",0.36278486251831055,"['1', '3', '2', '4', '6', '5']",33897,2,"{4: [(2, 3, 1), (3, 4, 2), (3, 4, 3), (5, 6, 4)], 2: [(2, 3, 1), (5, 6, 2)]}"
270,"{5: (True, 0.0731809139251709), 3: (False, 0.05976986885070801), 4: (True, 0.06467509269714355)}",0.32828688621520996,"['3', '6', '2', '1', '5', '4']",33897,3,"{4: [(1, 3, 1), (2, 3, 3), (2, 5, 2), (2, 6, 4)], 3: [(1, 4, 3), (3, 4, 2), (4, 6, 1)]}"
271,"{5: (True, 0.0637519359588623), 3: (False, 0.05568695068359375), 4: (True, 0.0637059211730957)}",0.3448772430419922,"['4', '2', '3', '5', '1', '6']",33897,3,"{4: [(1, 5, 4), (2, 5, 1), (3, 4, 2), (4, 5, 3)], 3: [(1, 5, 3), (2, 4, 2), (4, 5, 1)]}"
272,"{5: (True, 0.06040191650390625), 3: (False, 0.05774998664855957), 4: (True, 0.060096025466918945)}",0.310805082321167,"['2', '4', '5', '6', '1', '3']",33897,3,"{4: [(1, 3, 3), (2, 3, 1), (2, 6, 4), (4, 6, 2)], 3: [(1, 2, 2), (2, 5, 3), (3, 6, 1)]}"
273,"{5: (True, 0.06462883949279785), 4: (False, 0.08123087882995605)}",0.27335286140441895,"['6', '1', '3', '5', '2', '4']",33897,4,"{4: [(1, 2, 4), (2, 4, 2), (4, 5, 3), (4, 6, 1)]}"
274,"{5: (True, 0.06586408615112305), 3: (False, 0.056986093521118164), 4: (True, 0.0639798641204834)}",0.3330349922180176,"['1', '3', '4', '6', '2', '5']",33897,3,"{4: [(2, 3, 1), (3, 4, 3), (3, 5, 2), (4, 6, 4)], 3: [(2, 4, 2), (2, 5, 1), (4, 6, 3)]}"
275,"{2: (True, 0.056385040283203125)}",0.17087602615356445,"['1', '6', '5', '4', '3', '2']",33897,1,"{1: [(2, 6, 1)]}"
276,"{5: (True, 0.08275008201599121), 2: (False, 0.05388522148132324), 3: (False, 0.05797290802001953), 4: (True, 0.06192326545715332)}",0.3950819969177246,"['1', '3', '2', '5', '6', '4']",33897,3,"{4: [(2, 4, 3), (2, 5, 1), (3, 5, 2), (5, 6, 4)], 3: [(2, 3, 2), (4, 5, 1), (5, 6, 3)]}"
